1082_2_000.png,8.0,r
1082_2_001.png,4.0,r
1082_2_002.png,-1.0,d
1082_2_003.png,-1.0,d
1082_2_004.png,2.0,r
1082_2_005.png,4.0,r
1082_2_006.png,4.0,r
1082_2_007.png,2.0,r
1082_2_008.png,6.0,r
1082_2_009.png,5.0,r
1082_2_010.png,4.0,r
1082_2_011.png,9.0,r
1082_2_012.png,3.0,r
1082_2_013.png,0.0,r
1082_2_014.png,5.0,r
1082_2_015.png,8.0,r
1082_2_016.png,6.0,r
1082_2_017.png,0.0,r
1082_2_018.png,5.0,r
1082_2_019.png,0.0,r
1082_2_020.png,4.0,r
1082_2_021.png,8.0,r
1082_2_022.png,6.0,r
1082_2_023.png,8.0,r
1082_2_024.png,0.0,r
1082_2_025.png,8.0,r
1082_2_026.png,2.0,r
1082_2_027.png,5.0,r
1082_2_028.png,4.0,r
1082_2_029.png,2.0,r
1082_2_030.png,3.0,r
1082_2_031.png,6.0,r
1082_2_032.png,4.0,r
1082_2_033.png,-1.0,d
1082_2_034.png,4.0,r
1082_2_035.png,5.0,r
1082_2_036.png,0.0,r
1082_2_037.png,1.0,r
1082_2_038.png,7.0,r
1082_2_039.png,3.0,r
1082_2_040.png,0.0,r
1082_2_041.png,8.0,r
1082_2_042.png,4.0,r
1082_2_043.png,8.0,r
1082_2_044.png,2.0,r
1082_2_045.png,3.0,r
