1081_3_000.png,5.0,r
1081_3_001.png,9.0,r
1081_3_002.png,9.0,r
1081_3_003.png,5.0,r
1081_3_004.png,6.0,r
1081_3_005.png,3.0,r
1081_3_006.png,9.0,r
1081_3_007.png,8.0,r
1081_3_008.png,0.0,r
1081_3_009.png,5.0,r
1081_3_010.png,4.0,r
1081_3_011.png,4.0,r
1081_3_012.png,1.0,r
1081_3_013.png,3.0,r
1081_3_014.png,6.0,r
1081_3_015.png,1.0,r
1081_3_016.png,0.0,r
1081_3_017.png,9.0,r
1081_3_018.png,6.0,r
1081_3_019.png,1.0,r
1081_3_020.png,5.0,r
1081_3_021.png,8.0,r
1081_3_022.png,8.0,r
1081_3_023.png,7.0,r
1081_3_024.png,7.0,r
1081_3_025.png,7.0,r
1081_3_026.png,7.0,r
1081_3_027.png,5.0,r
1081_3_028.png,1.0,r
1081_3_029.png,8.0,r
1081_3_030.png,6.0,r
1081_3_031.png,8.0,r
1081_3_032.png,9.0,r
1081_3_033.png,7.0,r
1081_3_034.png,6.0,r
1081_3_035.png,4.0,r
1081_3_036.png,7.0,r
1081_3_037.png,0.0,r
1081_3_038.png,4.0,r
1081_3_039.png,9.0,r
1081_3_040.png,3.0,r
1081_3_041.png,7.0,r
1081_3_042.png,4.0,r
1081_3_043.png,8.0,r
1081_3_044.png,5.0,r
1081_3_045.png,6.0,r
1081_3_046.png,9.0,r
1081_3_047.png,5.0,r
1081_3_048.png,5.0,r
1081_3_049.png,3.0,r
1081_3_050.png,6.0,r
1081_3_051.png,4.0,r
1081_3_052.png,2.0,r
1081_3_053.png,2.0,r
1081_3_054.png,4.0,r
1081_3_055.png,1.0,r
1081_3_056.png,5.0,r
1081_3_057.png,0.0,r
1081_3_058.png,4.0,r
