1092_1m_4_000.png,2,r
1092_1m_4_001.png,5,r
1092_1m_4_002.png,4,r
1092_1m_4_003.png,2,r
1092_1m_4_004.png,5,r
1092_1m_4_005.png,2,r
1092_1m_4_006.png,5,r
1092_1m_4_007.png,4,r
1092_1m_4_008.png,5,r
1092_1m_4_009.png,5,r
1092_1m_4_010.png,2,r
1092_1m_4_011.png,5,r
1092_1m_4_012.png,4,r
1092_1m_4_013.png,5,r
1092_1m_4_014.png,2,r
1092_1m_4_015.png,5,r
1092_1m_4_016.png,1,r
1092_1m_4_017.png,4,r
1092_1m_4_018.png,4,r
1092_1m_4_019.png,5,r
1092_1m_4_020.png,1,r
1092_1m_4_021.png,5,r
1092_1m_4_022.png,2,r
1092_1m_4_023.png,0,r
1092_1m_4_024.png,4,r
1092_1m_4_025.png,2,r
1092_1m_4_026.png,5,r
1092_1m_4_027.png,2,r
