1091_3m_1_000.png,7.0,r
1091_3m_1_001.png,4.0,r
1091_3m_1_002.png,8.0,r
1091_3m_1_003.png,2.0,r
1091_3m_1_004.png,5.0,r
1091_3m_1_005.png,5.0,r
1091_3m_1_006.png,2.0,r
1091_3m_1_007.png,8.0,r
1091_3m_1_008.png,3.0,r
1091_3m_1_009.png,7.0,r
1091_3m_1_010.png,8.0,r
1091_3m_1_011.png,8.0,r
1091_3m_1_012.png,7.0,r
1091_3m_1_013.png,0.0,r
1091_3m_1_014.png,6.0,r
1091_3m_1_015.png,1.0,r
1091_3m_1_016.png,6.0,r
1091_3m_1_017.png,2.0,r
1091_3m_1_018.png,9.0,r
1091_3m_1_019.png,8.0,r
1091_3m_1_020.png,6.0,r
1091_3m_1_021.png,5.0,r
1091_3m_1_022.png,1.0,r
1091_3m_1_023.png,0.0,r
1091_3m_1_024.png,4.0,r
1091_3m_1_025.png,3.0,r
