1082m_000.png,4,
1082m_001.png,3,
1082m_002.png,4,
1082m_003.png,4,
1082m_004.png,6,
1082m_005.png,1,
1082m_006.png,5,
1082m_007.png,5,
1082m_008.png,1,
1082m_009.png,7,d
1082m_010.png,6,
1082m_011.png,4,
1082m_012.png,8,
1082m_013.png,3,d
1082m_014.png,3,d
1082m_015.png,3,d
1082m_016.png,2,d
1082m_017.png,2,d
1082m_018.png,8,d
1082m_019.png,6,
1082m_020.png,1,
1082m_021.png,5,
1082m_022.png,8,
1082m_023.png,2,
1082m_024.png,8,
1082m_025.png,5,
1082m_026.png,6,
1082m_027.png,3,
1082m_028.png,3,
1082m_029.png,0,
1082m_030.png,1,
1082m_031.png,3,
1082m_032.png,5,
1082m_033.png,1,
1082m_034.png,0,
1082m_035.png,8,
1082m_036.png,9,d
1082m_037.png,0,d
1082m_038.png,0,d
1082m_039.png,6,d
1082m_040.png,7,
1082m_041.png,8,
1082m_042.png,4,
1082m_043.png,5,
1082m_044.png,5,
1082m_045.png,4,
1082m_046.png,2,
1082m_047.png,7,
1082m_048.png,4,
1082m_049.png,8,
1082m_050.png,0,
1082m_051.png,0,
1082m_052.png,5,
1082m_053.png,2,
1082m_054.png,9,
1082m_055.png,5,
1082m_056.png,8,
1082m_057.png,5,
1082m_058.png,4,
1082m_059.png,5,
1082m_060.png,3,
1082m_061.png,3,
1082m_062.png,4,
1082m_063.png,5,
1082m_064.png,7,
1082m_065.png,5,
1082m_066.png,8,
1082m_067.png,0,
1082m_068.png,5,
1082m_069.png,8,
1082m_070.png,4,
1082m_071.png,0,
1082m_072.png,3,
1082m_073.png,0,
1082m_074.png,3,
1082m_075.png,2,
1082m_076.png,0,
1082m_077.png,8,
1082m_078.png,9,
1082m_079.png,4,
1082m_080.png,4,
1082m_081.png,8,
1082m_082.png,7,
1082m_083.png,0,
1082m_084.png,3,
1082m_085.png,0,
1082m_086.png,6,
1082m_087.png,1,
1082m_088.png,3,
1082m_089.png,2,
1082m_090.png,6,
1082m_091.png,6,
1082m_092.png,7,
1082m_093.png,7,
1082m_094.png,0,
1082m_095.png,0,
1082m_096.png,8,
1082m_097.png,5,
1082m_098.png,7,
1082m_099.png,0,
1082m_100.png,1,
1082m_101.png,9,
1082m_102.png,8,
1082m_103.png,1,
1082m_104.png,4,
1082m_105.png,5,
1082m_106.png,0,
1082m_107.png,4,
1082m_108.png,0,
1082m_109.png,5,
1082m_110.png,8,
1082m_111.png,4,
1082m_112.png,2,
1082m_113.png,6,
1082m_114.png,4,
1082m_115.png,0,
1082m_116.png,5,
1082m_117.png,5,
1082m_118.png,0,
1082m_119.png,9,
1082m_120.png,0,
1082m_121.png,5,
1082m_122.png,3,
1082m_123.png,2,
1082m_124.png,1,
1082m_125.png,5,
1082m_126.png,0,
1082m_127.png,4,
1082m_128.png,4,
1082m_129.png,4,
1082m_130.png,6,
1082m_131.png,4,
1082m_132.png,8,
1082m_133.png,2,
1082m_134.png,9,
1082m_135.png,2,
1082m_136.png,6,
1082m_137.png,1,
1082m_138.png,8,
1082m_139.png,7,
1082m_140.png,1,
1082m_141.png,8,
1082m_142.png,2,
1082m_143.png,8,
1082m_144.png,8,
1082m_145.png,0,
1082m_146.png,8,
1082m_147.png,8,
1082m_148.png,1,d
1082m_149.png,0,d
1082m_150.png,9,d
1082m_151.png,2,d
1082m_152.png,9,
1082m_153.png,6,
1082m_154.png,0,
1082m_155.png,9,
1082m_156.png,1,
1082m_157.png,4,
1082m_158.png,9,
1082m_159.png,9,
1082m_160.png,-1,d
1082m_161.png,9,
1082m_162.png,0,
1082m_163.png,7,
