1091_3m_2_000.png,3.0,r
1091_3m_2_001.png,4.0,r
1091_3m_2_002.png,3.0,r
1091_3m_2_003.png,1.0,r
1091_3m_2_004.png,1.0,r
1091_3m_2_005.png,1.0,r
1091_3m_2_006.png,8.0,r
1091_3m_2_007.png,8.0,r
1091_3m_2_008.png,3.0,r
1091_3m_2_009.png,0.0,r
1091_3m_2_010.png,1.0,r
1091_3m_2_011.png,9.0,r
1091_3m_2_012.png,1.0,r
1091_3m_2_013.png,1.0,r
1091_3m_2_014.png,6.0,r
1091_3m_2_015.png,7.0,r
1091_3m_2_016.png,4.0,r
1091_3m_2_017.png,3.0,r
1091_3m_2_018.png,9.0,r
1091_3m_2_019.png,9.0,r
1091_3m_2_020.png,2.0,r
1091_3m_2_021.png,1.0,r
1091_3m_2_022.png,2.0,r
1091_3m_2_023.png,4.0,r
1091_3m_2_024.png,9.0,r
1091_3m_2_025.png,0.0,r
1091_3m_2_026.png,2.0,r
1091_3m_2_027.png,2.0,r
1091_3m_2_028.png,5.0,r
1091_3m_2_029.png,9.0,r
1091_3m_2_030.png,2.0,r
1091_3m_2_031.png,8.0,r
1091_3m_2_032.png,9.0,r
1091_3m_2_033.png,3.0,r
1091_3m_2_034.png,1.0,r
1091_3m_2_035.png,2.0,r
1091_3m_2_036.png,8.0,r
1091_3m_2_037.png,6.0,r
1091_3m_2_038.png,1.0,r
1091_3m_2_039.png,6.0,r
1091_3m_2_040.png,6.0,r
