1121_2_000.png,6,r
1121_2_001.png,2,r
1121_2_002.png,8,r
1121_2_003.png,5,r
1121_2_004.png,8,r
1121_2_005.png,7,r
1121_2_006.png,0,r
1121_2_007.png,4,r
1121_2_008.png,1,r
1121_2_009.png,-1,d
1121_2_010.png,2,r
1121_2_011.png,3,r
1121_2_012.png,0,r
1121_2_013.png,4,r
1121_2_014.png,8,r
1121_2_015.png,0,r
1121_2_016.png,0,r
1121_2_017.png,2,r
1121_2_018.png,0,r
1121_2_019.png,5,r
1121_2_020.png,2,r
1121_2_021.png,2,r
1121_2_022.png,2,r
1121_2_023.png,2,r
1121_2_024.png,6,r
1121_2_025.png,3,r
1121_2_026.png,0,r
1121_2_027.png,5,r
1121_2_028.png,7,r
1121_2_029.png,8,r
1121_2_030.png,9,r
1121_2_031.png,2,r
1121_2_032.png,4,r
1121_2_033.png,8,r
1121_2_034.png,2,r
1121_2_035.png,9,r
1121_2_036.png,5,r
1121_2_037.png,9,r
1121_2_038.png,5,r
1121_2_039.png,9,r
1121_2_040.png,3,r
1121_2_041.png,7,r
1121_2_042.png,1,r
1121_2_043.png,4,r
1121_2_044.png,4,r
1121_2_045.png,3,r
1121_2_046.png,4,r
1121_2_047.png,0,r
1121_2_048.png,8,r
1121_2_049.png,0,r
1121_2_050.png,6,r
1121_2_051.png,4,r
