1121_3_000.png,2,r
1121_3_001.png,6,r
1121_3_002.png,2,r
1121_3_003.png,6,r
1121_3_004.png,6,r
1121_3_005.png,1,r
1121_3_006.png,9,r
1121_3_007.png,1,r
1121_3_008.png,8,r
1121_3_009.png,3,r
1121_3_010.png,2,r
1121_3_011.png,3,r
1121_3_012.png,2,r
1121_3_013.png,1,r
1121_3_014.png,4,r
1121_3_015.png,6,r
1121_3_016.png,4,r
1121_3_017.png,7,r
1121_3_018.png,0,r
1121_3_019.png,2,r
1121_3_020.png,0,r
1121_3_021.png,6,r
1121_3_022.png,5,r
1121_3_023.png,6,r
1121_3_024.png,7,r
1121_3_025.png,8,r
1121_3_026.png,8,r
1121_3_027.png,3,r
1121_3_028.png,9,r
1121_3_029.png,8,r
1121_3_030.png,1,r
1121_3_031.png,5,r
1121_3_032.png,7,r
1121_3_033.png,5,r
1121_3_034.png,8,r
1121_3_035.png,2,r
1121_3_036.png,9,r
1121_3_037.png,5,r
1121_3_038.png,7,r
1121_3_039.png,2,r
1121_3_040.png,4,r
1121_3_041.png,3,r
1121_3_042.png,6,r
1121_3_043.png,4,r
1121_3_044.png,7,r
1121_3_045.png,2,r
1121_3_046.png,6,r
1121_3_047.png,2,r
1121_3_048.png,0,r
1121_3_049.png,1,r
1121_3_050.png,4,r
